dado: 53.620000, bin_esq: 53.600000, bin_dir: 53.700000, local_j = 536
dado: 48.710000, bin_esq: 48.700000, bin_dir: 48.800000, local_j = 487
dado: 98.780000, bin_esq: 98.700000, bin_dir: 98.800000, local_j = 987
dado: 43.640000, bin_esq: 43.600000, bin_dir: 43.700000, local_j = 436
dado: 70.360000, bin_esq: 70.300000, bin_dir: 70.400000, local_j = 703
dado: 61.960000, bin_esq: 61.900000, bin_dir: 62.000000, local_j = 619
dado: 66.060000, bin_esq: 66.000000, bin_dir: 66.100000, local_j = 660
dado: 71.550000, bin_esq: 71.500000, bin_dir: 71.600000, local_j = 715
dado: 36.400000, bin_esq: 36.300000, bin_dir: 36.400000, local_j = 363
dado: 11.370000, bin_esq: 11.300000, bin_dir: 11.400000, local_j = 113
dado: 97.770000, bin_esq: 97.700000, bin_dir: 97.800000, local_j = 977
dado: 97.780000, bin_esq: 97.700000, bin_dir: 97.800000, local_j = 977
dado: 63.400000, bin_esq: 63.300000, bin_dir: 63.400000, local_j = 633
dado: 84.670000, bin_esq: 84.600000, bin_dir: 84.700000, local_j = 846
dado: 22.650000, bin_esq: 22.600000, bin_dir: 22.700000, local_j = 226
dado: 57.880000, bin_esq: 57.800000, bin_dir: 57.900000, local_j = 578
dado: 57.430000, bin_esq: 57.400000, bin_dir: 57.500000, local_j = 574
dado: 66.620000, bin_esq: 66.600000, bin_dir: 66.700000, local_j = 666
dado: 54.550000, bin_esq: 54.500000, bin_dir: 54.600000, local_j = 545
dado: 97.740000, bin_esq: 97.700000, bin_dir: 97.800000, local_j = 977
dado: 20.820000, bin_esq: 20.800000, bin_dir: 20.900000, local_j = 208
dado: 76.640000, bin_esq: 76.600000, bin_dir: 76.700000, local_j = 766
dado: 57.270000, bin_esq: 57.200000, bin_dir: 57.300000, local_j = 572
dado: 66.330000, bin_esq: 66.300000, bin_dir: 66.400000, local_j = 663
dado: 61.130000, bin_esq: 61.100000, bin_dir: 61.200000, local_j = 611
dado: 94.150000, bin_esq: 94.100000, bin_dir: 94.200000, local_j = 941
dado: 67.050000, bin_esq: 67.000000, bin_dir: 67.100000, local_j = 670
dado: 91.070000, bin_esq: 91.000000, bin_dir: 91.100000, local_j = 910
dado: 13.910000, bin_esq: 13.900000, bin_dir: 14.000000, local_j = 139
dado: 72.820000, bin_esq: 72.800000, bin_dir: 72.900000, local_j = 728
dado: 24.870000, bin_esq: 24.800000, bin_dir: 24.900000, local_j = 248
dado: 6.390000, bin_esq: 6.300000, bin_dir: 6.400000, local_j = 63
dado: 70.190000, bin_esq: 70.100000, bin_dir: 70.200000, local_j = 701
dado: 32.590000, bin_esq: 32.500000, bin_dir: 32.600000, local_j = 325
dado: 99.110000, bin_esq: 99.100000, bin_dir: 99.200000, local_j = 991
dado: 58.800000, bin_esq: 58.700000, bin_dir: 58.800000, local_j = 587
dado: 51.980000, bin_esq: 51.900000, bin_dir: 52.000000, local_j = 519
dado: 10.260000, bin_esq: 10.200000, bin_dir: 10.300000, local_j = 102
dado: 41.080000, bin_esq: 41.000000, bin_dir: 41.100000, local_j = 410
dado: 51.280000, bin_esq: 51.200000, bin_dir: 51.300000, local_j = 512
dado: 40.190000, bin_esq: 40.100000, bin_dir: 40.200000, local_j = 401
dado: 36.350000, bin_esq: 36.300000, bin_dir: 36.400000, local_j = 363
dado: 10.440000, bin_esq: 10.400000, bin_dir: 10.500000, local_j = 104
dado: 79.060000, bin_esq: 79.000000, bin_dir: 79.100000, local_j = 790
dado: 21.460000, bin_esq: 21.400000, bin_dir: 21.500000, local_j = 214
dado: 28.760000, bin_esq: 28.700000, bin_dir: 28.800000, local_j = 287
dado: 49.700000, bin_esq: 49.600000, bin_dir: 49.700000, local_j = 496
dado: 27.050000, bin_esq: 27.000000, bin_dir: 27.100000, local_j = 270
dado: 14.470000, bin_esq: 14.400000, bin_dir: 14.500000, local_j = 144
dado: 3.500000, bin_esq: 3.400000, bin_dir: 3.500000, local_j = 34
dado: 7.840000, bin_esq: 7.800000, bin_dir: 7.900000, local_j = 78
dado: 91.160000, bin_esq: 91.100000, bin_dir: 91.200000, local_j = 911
dado: 9.780000, bin_esq: 9.700000, bin_dir: 9.800000, local_j = 97
dado: 62.670000, bin_esq: 62.600000, bin_dir: 62.700000, local_j = 626
dado: 20.780000, bin_esq: 20.700000, bin_dir: 20.800000, local_j = 207
dado: 92.510000, bin_esq: 92.500000, bin_dir: 92.600000, local_j = 925
dado: 58.480000, bin_esq: 58.400000, bin_dir: 58.500000, local_j = 584
dado: 81.770000, bin_esq: 81.700000, bin_dir: 81.800000, local_j = 817
dado: 17.140000, bin_esq: 17.100000, bin_dir: 17.200000, local_j = 171
dado: 25.620000, bin_esq: 25.600000, bin_dir: 25.700000, local_j = 256
dado: 42.250000, bin_esq: 42.200000, bin_dir: 42.300000, local_j = 422
dado: 38.520000, bin_esq: 38.500000, bin_dir: 38.600000, local_j = 385
dado: 52.080000, bin_esq: 52.000000, bin_dir: 52.100000, local_j = 520
dado: 10.460000, bin_esq: 10.400000, bin_dir: 10.500000, local_j = 104
dado: 99.920000, bin_esq: 99.900000, bin_dir: 100.000000, local_j = 999
dado: 94.220000, bin_esq: 94.200000, bin_dir: 94.300000, local_j = 942
dado: 27.430000, bin_esq: 27.400000, bin_dir: 27.500000, local_j = 274
dado: 49.450000, bin_esq: 49.400000, bin_dir: 49.500000, local_j = 494
dado: 4.400000, bin_esq: 4.300000, bin_dir: 4.400000, local_j = 43
dado: 31.110000, bin_esq: 31.100000, bin_dir: 31.200000, local_j = 311
dado: 6.630000, bin_esq: 6.600000, bin_dir: 6.700000, local_j = 66
dado: 9.690000, bin_esq: 9.600000, bin_dir: 9.700000, local_j = 96
dado: 19.720000, bin_esq: 19.700000, bin_dir: 19.800000, local_j = 197
dado: 50.310000, bin_esq: 50.300000, bin_dir: 50.400000, local_j = 503
dado: 58.930000, bin_esq: 58.900000, bin_dir: 59.000000, local_j = 589
dado: 69.880000, bin_esq: 69.800000, bin_dir: 69.900000, local_j = 698
dado: 20.810000, bin_esq: 20.800000, bin_dir: 20.900000, local_j = 208
dado: 57.820000, bin_esq: 57.800000, bin_dir: 57.900000, local_j = 578
dado: 93.030000, bin_esq: 93.000000, bin_dir: 93.100000, local_j = 930
dado: 92.820000, bin_esq: 92.800000, bin_dir: 92.900000, local_j = 928
dado: 92.000000, bin_esq: 92.000000, bin_dir: 92.100000, local_j = 920
dado: 80.160000, bin_esq: 80.100000, bin_dir: 80.200000, local_j = 801
dado: 14.700000, bin_esq: 14.700000, bin_dir: 14.800000, local_j = 147
dado: 85.530000, bin_esq: 85.500000, bin_dir: 85.600000, local_j = 855
dado: 55.090000, bin_esq: 55.000000, bin_dir: 55.100000, local_j = 550
dado: 75.890000, bin_esq: 75.800000, bin_dir: 75.900000, local_j = 758
dado: 34.430000, bin_esq: 34.400000, bin_dir: 34.500000, local_j = 344
dado: 31.010000, bin_esq: 31.000000, bin_dir: 31.100000, local_j = 310
dado: 32.610000, bin_esq: 32.600000, bin_dir: 32.700000, local_j = 326
dado: 34.160000, bin_esq: 34.100000, bin_dir: 34.200000, local_j = 341
dado: 20.440000, bin_esq: 20.400000, bin_dir: 20.500000, local_j = 204
dado: 92.370000, bin_esq: 92.300000, bin_dir: 92.400000, local_j = 923
dado: 19.170000, bin_esq: 19.100000, bin_dir: 19.200000, local_j = 191
dado: 79.510000, bin_esq: 79.500000, bin_dir: 79.600000, local_j = 795
dado: 5.600000, bin_esq: 5.600000, bin_dir: 5.700000, local_j = 56
dado: 59.110000, bin_esq: 59.100000, bin_dir: 59.200000, local_j = 591
dado: 57.880000, bin_esq: 57.800000, bin_dir: 57.900000, local_j = 578
dado: 46.050000, bin_esq: 46.000000, bin_dir: 46.100000, local_j = 460
dado: 3.810000, bin_esq: 3.800000, bin_dir: 3.900000, local_j = 38
dado: 7.160000, bin_esq: 7.100000, bin_dir: 7.200000, local_j = 71
dado: 83.340000, bin_esq: 83.300000, bin_dir: 83.400000, local_j = 833
dado: 16.720000, bin_esq: 16.700000, bin_dir: 16.800000, local_j = 167
dado: 79.960000, bin_esq: 79.900000, bin_dir: 80.000000, local_j = 799
dado: 32.820000, bin_esq: 32.800000, bin_dir: 32.900000, local_j = 328
dado: 97.260000, bin_esq: 97.200000, bin_dir: 97.300000, local_j = 972
dado: 29.150000, bin_esq: 29.100000, bin_dir: 29.200000, local_j = 291
dado: 34.060000, bin_esq: 34.000000, bin_dir: 34.100000, local_j = 340
dado: 39.300000, bin_esq: 39.200000, bin_dir: 39.300000, local_j = 392
dado: 35.060000, bin_esq: 35.000000, bin_dir: 35.100000, local_j = 350
dado: 67.170000, bin_esq: 67.100000, bin_dir: 67.200000, local_j = 671
dado: 44.790000, bin_esq: 44.700000, bin_dir: 44.800000, local_j = 447
dado: 35.110000, bin_esq: 35.100000, bin_dir: 35.200000, local_j = 351
dado: 24.150000, bin_esq: 24.100000, bin_dir: 24.200000, local_j = 241
dado: 39.230000, bin_esq: 39.200000, bin_dir: 39.300000, local_j = 392
dado: 59.220000, bin_esq: 59.200000, bin_dir: 59.300000, local_j = 592
dado: 24.260000, bin_esq: 24.200000, bin_dir: 24.300000, local_j = 242
dado: 68.300000, bin_esq: 68.200000, bin_dir: 68.300000, local_j = 682
dado: 22.000000, bin_esq: 21.900000, bin_dir: 22.000000, local_j = 219
dado: 70.130000, bin_esq: 70.100000, bin_dir: 70.200000, local_j = 701
dado: 86.320000, bin_esq: 86.300000, bin_dir: 86.400000, local_j = 863
dado: 83.300000, bin_esq: 83.300000, bin_dir: 83.400000, local_j = 833
dado: 10.370000, bin_esq: 10.300000, bin_dir: 10.400000, local_j = 103
dado: 40.330000, bin_esq: 40.300000, bin_dir: 40.400000, local_j = 403
dado: 90.890000, bin_esq: 90.800000, bin_dir: 90.900000, local_j = 908
dado: 75.890000, bin_esq: 75.800000, bin_dir: 75.900000, local_j = 758
dado: 76.090000, bin_esq: 76.000000, bin_dir: 76.100000, local_j = 760
dado: 28.950000, bin_esq: 28.900000, bin_dir: 29.000000, local_j = 289
dado: 68.400000, bin_esq: 68.300000, bin_dir: 68.400000, local_j = 683
dado: 36.250000, bin_esq: 36.200000, bin_dir: 36.300000, local_j = 362
dado: 64.880000, bin_esq: 64.800000, bin_dir: 64.900000, local_j = 648
dado: 3.460000, bin_esq: 3.400000, bin_dir: 3.500000, local_j = 34
dado: 81.370000, bin_esq: 81.300000, bin_dir: 81.400000, local_j = 813
dado: 53.090000, bin_esq: 53.000000, bin_dir: 53.100000, local_j = 530
dado: 80.500000, bin_esq: 80.500000, bin_dir: 80.600000, local_j = 805
dado: 99.220000, bin_esq: 99.200000, bin_dir: 99.300000, local_j = 992
dado: 99.010000, bin_esq: 99.000000, bin_dir: 99.100000, local_j = 990
dado: 47.390000, bin_esq: 47.300000, bin_dir: 47.400000, local_j = 473
dado: 66.960000, bin_esq: 66.900000, bin_dir: 67.000000, local_j = 669
dado: 31.450000, bin_esq: 31.400000, bin_dir: 31.500000, local_j = 314
dado: 45.250000, bin_esq: 45.200000, bin_dir: 45.300000, local_j = 452
dado: 21.680000, bin_esq: 21.600000, bin_dir: 21.700000, local_j = 216
dado: 67.380000, bin_esq: 67.300000, bin_dir: 67.400000, local_j = 673
dado: 72.290000, bin_esq: 72.200000, bin_dir: 72.300000, local_j = 722
dado: 58.620000, bin_esq: 58.600000, bin_dir: 58.700000, local_j = 586
dado: 10.430000, bin_esq: 10.400000, bin_dir: 10.500000, local_j = 104
dado: 6.830000, bin_esq: 6.800000, bin_dir: 6.900000, local_j = 68
dado: 17.980000, bin_esq: 17.900000, bin_dir: 18.000000, local_j = 179
dado: 44.830000, bin_esq: 44.800000, bin_dir: 44.900000, local_j = 448
dado: 42.620000, bin_esq: 42.600000, bin_dir: 42.700000, local_j = 426
dado: 93.690000, bin_esq: 93.600000, bin_dir: 93.700000, local_j = 936
dado: 75.600000, bin_esq: 75.600000, bin_dir: 75.700000, local_j = 756
dado: 59.840000, bin_esq: 59.800000, bin_dir: 59.900000, local_j = 598
dado: 90.380000, bin_esq: 90.300000, bin_dir: 90.400000, local_j = 903
dado: 27.170000, bin_esq: 27.100000, bin_dir: 27.200000, local_j = 271
dado: 33.960000, bin_esq: 33.900000, bin_dir: 34.000000, local_j = 339
dado: 37.310000, bin_esq: 37.300000, bin_dir: 37.400000, local_j = 373
dado: 13.110000, bin_esq: 13.100000, bin_dir: 13.200000, local_j = 131
dado: 88.700000, bin_esq: 88.700000, bin_dir: 88.800000, local_j = 887
dado: 42.080000, bin_esq: 42.000000, bin_dir: 42.100000, local_j = 420
dado: 98.080000, bin_esq: 98.000000, bin_dir: 98.100000, local_j = 980
dado: 15.160000, bin_esq: 15.100000, bin_dir: 15.200000, local_j = 151
dado: 54.020000, bin_esq: 54.000000, bin_dir: 54.100000, local_j = 540
dado: 12.930000, bin_esq: 12.900000, bin_dir: 13.000000, local_j = 129
dado: 58.630000, bin_esq: 58.600000, bin_dir: 58.700000, local_j = 586
dado: 84.640000, bin_esq: 84.600000, bin_dir: 84.700000, local_j = 846
dado: 78.950000, bin_esq: 78.900000, bin_dir: 79.000000, local_j = 789
dado: 26.480000, bin_esq: 26.400000, bin_dir: 26.500000, local_j = 264
dado: 32.230000, bin_esq: 32.200000, bin_dir: 32.300000, local_j = 322
dado: 32.980000, bin_esq: 32.900000, bin_dir: 33.000000, local_j = 329
dado: 0.530000, bin_esq: 0.500000, bin_dir: 0.600000, local_j = 5
dado: 84.930000, bin_esq: 84.900000, bin_dir: 85.000000, local_j = 849
dado: 46.880000, bin_esq: 46.800000, bin_dir: 46.900000, local_j = 468
dado: 78.190000, bin_esq: 78.100000, bin_dir: 78.200000, local_j = 781
dado: 15.210000, bin_esq: 15.200000, bin_dir: 15.300000, local_j = 152
dado: 64.870000, bin_esq: 64.800000, bin_dir: 64.900000, local_j = 648
dado: 20.600000, bin_esq: 20.500000, bin_dir: 20.600000, local_j = 205
dado: 18.670000, bin_esq: 18.600000, bin_dir: 18.700000, local_j = 186
dado: 38.260000, bin_esq: 38.200000, bin_dir: 38.300000, local_j = 382
dado: 57.860000, bin_esq: 57.800000, bin_dir: 57.900000, local_j = 578
dado: 42.350000, bin_esq: 42.300000, bin_dir: 42.400000, local_j = 423
dado: 39.890000, bin_esq: 39.800000, bin_dir: 39.900000, local_j = 398
dado: 53.920000, bin_esq: 53.900000, bin_dir: 54.000000, local_j = 539
dado: 7.100000, bin_esq: 7.100000, bin_dir: 7.200000, local_j = 71
dado: 90.560000, bin_esq: 90.500000, bin_dir: 90.600000, local_j = 905
dado: 48.080000, bin_esq: 48.000000, bin_dir: 48.100000, local_j = 480
dado: 82.040000, bin_esq: 82.000000, bin_dir: 82.100000, local_j = 820
dado: 9.720000, bin_esq: 9.700000, bin_dir: 9.800000, local_j = 97
dado: 15.590000, bin_esq: 15.500000, bin_dir: 15.600000, local_j = 155
dado: 47.780000, bin_esq: 47.700000, bin_dir: 47.800000, local_j = 477
dado: 99.840000, bin_esq: 99.800000, bin_dir: 99.900000, local_j = 998
dado: 46.950000, bin_esq: 46.900000, bin_dir: 47.000000, local_j = 469
dado: 89.670000, bin_esq: 89.600000, bin_dir: 89.700000, local_j = 896
dado: 2.010000, bin_esq: 2.000000, bin_dir: 2.100000, local_j = 20
dado: 81.740000, bin_esq: 81.700000, bin_dir: 81.800000, local_j = 817
dado: 24.450000, bin_esq: 24.400000, bin_dir: 24.500000, local_j = 244
dado: 95.140000, bin_esq: 95.100000, bin_dir: 95.200000, local_j = 951
dado: 50.530000, bin_esq: 50.500000, bin_dir: 50.600000, local_j = 505
dado: 19.310000, bin_esq: 19.300000, bin_dir: 19.400000, local_j = 193
dado: 98.060000, bin_esq: 98.000000, bin_dir: 98.100000, local_j = 980
dado: 18.030000, bin_esq: 18.000000, bin_dir: 18.100000, local_j = 180
dado: 31.050000, bin_esq: 31.000000, bin_dir: 31.100000, local_j = 310
dado: 36.980000, bin_esq: 36.900000, bin_dir: 37.000000, local_j = 369
dado: 32.480000, bin_esq: 32.400000, bin_dir: 32.500000, local_j = 324
dado: 40.000000, bin_esq: 39.900000, bin_dir: 40.000000, local_j = 399
dado: 45.100000, bin_esq: 45.000000, bin_dir: 45.100000, local_j = 450
dado: 36.990000, bin_esq: 36.900000, bin_dir: 37.000000, local_j = 369
dado: 97.650000, bin_esq: 97.600000, bin_dir: 97.700000, local_j = 976
dado: 61.930000, bin_esq: 61.900000, bin_dir: 62.000000, local_j = 619
dado: 50.600000, bin_esq: 50.500000, bin_dir: 50.600000, local_j = 505
dado: 47.550000, bin_esq: 47.500000, bin_dir: 47.600000, local_j = 475
dado: 2.720000, bin_esq: 2.700000, bin_dir: 2.800000, local_j = 27
dado: 41.050000, bin_esq: 41.000000, bin_dir: 41.100000, local_j = 410
dado: 19.290000, bin_esq: 19.200000, bin_dir: 19.300000, local_j = 192
dado: 70.590000, bin_esq: 70.500000, bin_dir: 70.600000, local_j = 705
dado: 27.100000, bin_esq: 27.000000, bin_dir: 27.100000, local_j = 270
dado: 63.880000, bin_esq: 63.800000, bin_dir: 63.900000, local_j = 638
dado: 73.460000, bin_esq: 73.400000, bin_dir: 73.500000, local_j = 734
dado: 61.700000, bin_esq: 61.600000, bin_dir: 61.700000, local_j = 616
dado: 53.220000, bin_esq: 53.200000, bin_dir: 53.300000, local_j = 532
dado: 41.590000, bin_esq: 41.500000, bin_dir: 41.600000, local_j = 415
dado: 28.190000, bin_esq: 28.100000, bin_dir: 28.200000, local_j = 281
dado: 7.690000, bin_esq: 7.600000, bin_dir: 7.700000, local_j = 76
dado: 82.350000, bin_esq: 82.300000, bin_dir: 82.400000, local_j = 823
dado: 11.540000, bin_esq: 11.500000, bin_dir: 11.600000, local_j = 115
dado: 20.060000, bin_esq: 20.000000, bin_dir: 20.100000, local_j = 200
dado: 37.930000, bin_esq: 37.900000, bin_dir: 38.000000, local_j = 379
dado: 38.650000, bin_esq: 38.600000, bin_dir: 38.700000, local_j = 386
dado: 54.430000, bin_esq: 54.400000, bin_dir: 54.500000, local_j = 544
dado: 25.860000, bin_esq: 25.800000, bin_dir: 25.900000, local_j = 258
dado: 44.220000, bin_esq: 44.200000, bin_dir: 44.300000, local_j = 442
dado: 55.950000, bin_esq: 55.900000, bin_dir: 56.000000, local_j = 559
dado: 43.050000, bin_esq: 43.000000, bin_dir: 43.100000, local_j = 430
dado: 91.470000, bin_esq: 91.400000, bin_dir: 91.500000, local_j = 914
dado: 1.800000, bin_esq: 1.700000, bin_dir: 1.800000, local_j = 17
dado: 7.480000, bin_esq: 7.400000, bin_dir: 7.500000, local_j = 74
dado: 60.580000, bin_esq: 60.500000, bin_dir: 60.600000, local_j = 605
dado: 99.680000, bin_esq: 99.600000, bin_dir: 99.700000, local_j = 996
dado: 5.860000, bin_esq: 5.800000, bin_dir: 5.900000, local_j = 58
dado: 85.630000, bin_esq: 85.600000, bin_dir: 85.700000, local_j = 856
dado: 19.140000, bin_esq: 19.100000, bin_dir: 19.200000, local_j = 191
dado: 76.250000, bin_esq: 76.200000, bin_dir: 76.300000, local_j = 762
dado: 25.790000, bin_esq: 25.700000, bin_dir: 25.800000, local_j = 257
dado: 86.290000, bin_esq: 86.200000, bin_dir: 86.300000, local_j = 862
dado: 23.700000, bin_esq: 23.600000, bin_dir: 23.700000, local_j = 236
dado: 91.320000, bin_esq: 91.300000, bin_dir: 91.400000, local_j = 913
dado: 7.770000, bin_esq: 7.700000, bin_dir: 7.800000, local_j = 77
dado: 99.620000, bin_esq: 99.600000, bin_dir: 99.700000, local_j = 996
dado: 29.490000, bin_esq: 29.400000, bin_dir: 29.500000, local_j = 294
dado: 29.970000, bin_esq: 29.900000, bin_dir: 30.000000, local_j = 299
dado: 33.420000, bin_esq: 33.400000, bin_dir: 33.500000, local_j = 334
dado: 53.840000, bin_esq: 53.800000, bin_dir: 53.900000, local_j = 538
dado: 70.830000, bin_esq: 70.800000, bin_dir: 70.900000, local_j = 708
dado: 53.460000, bin_esq: 53.400000, bin_dir: 53.500000, local_j = 534
dado: 97.080000, bin_esq: 97.000000, bin_dir: 97.100000, local_j = 970
dado: 51.590000, bin_esq: 51.500000, bin_dir: 51.600000, local_j = 515
dado: 86.700000, bin_esq: 86.700000, bin_dir: 86.800000, local_j = 867
dado: 38.400000, bin_esq: 38.300000, bin_dir: 38.400000, local_j = 383
dado: 98.940000, bin_esq: 98.900000, bin_dir: 99.000000, local_j = 989
dado: 18.630000, bin_esq: 18.600000, bin_dir: 18.700000, local_j = 186
dado: 79.700000, bin_esq: 79.700000, bin_dir: 79.800000, local_j = 797
dado: 64.630000, bin_esq: 64.600000, bin_dir: 64.700000, local_j = 646
dado: 88.360000, bin_esq: 88.300000, bin_dir: 88.400000, local_j = 883
dado: 25.200000, bin_esq: 25.100000, bin_dir: 25.200000, local_j = 251
dado: 13.990000, bin_esq: 13.900000, bin_dir: 14.000000, local_j = 139
dado: 21.050000, bin_esq: 21.000000, bin_dir: 21.100000, local_j = 210
dado: 67.790000, bin_esq: 67.700000, bin_dir: 67.800000, local_j = 677
dado: 91.520000, bin_esq: 91.500000, bin_dir: 91.600000, local_j = 915
dado: 43.130000, bin_esq: 43.100000, bin_dir: 43.200000, local_j = 431
dado: 59.520000, bin_esq: 59.500000, bin_dir: 59.600000, local_j = 595
dado: 64.600000, bin_esq: 64.500000, bin_dir: 64.600000, local_j = 645
dado: 13.830000, bin_esq: 13.800000, bin_dir: 13.900000, local_j = 138
dado: 97.450000, bin_esq: 97.400000, bin_dir: 97.500000, local_j = 974
dado: 50.810000, bin_esq: 50.800000, bin_dir: 50.900000, local_j = 508
dado: 52.620000, bin_esq: 52.600000, bin_dir: 52.700000, local_j = 526
dado: 18.830000, bin_esq: 18.800000, bin_dir: 18.900000, local_j = 188
dado: 95.840000, bin_esq: 95.800000, bin_dir: 95.900000, local_j = 958
dado: 88.440000, bin_esq: 88.400000, bin_dir: 88.500000, local_j = 884
dado: 74.800000, bin_esq: 74.700000, bin_dir: 74.800000, local_j = 747
dado: 80.540000, bin_esq: 80.500000, bin_dir: 80.600000, local_j = 805
dado: 95.990000, bin_esq: 95.900000, bin_dir: 96.000000, local_j = 959
dado: 21.130000, bin_esq: 21.100000, bin_dir: 21.200000, local_j = 211
dado: 55.260000, bin_esq: 55.200000, bin_dir: 55.300000, local_j = 552
dado: 39.120000, bin_esq: 39.100000, bin_dir: 39.200000, local_j = 391
dado: 85.130000, bin_esq: 85.100000, bin_dir: 85.200000, local_j = 851
dado: 93.470000, bin_esq: 93.400000, bin_dir: 93.500000, local_j = 934
dado: 42.200000, bin_esq: 42.100000, bin_dir: 42.200000, local_j = 421
dado: 17.160000, bin_esq: 17.100000, bin_dir: 17.200000, local_j = 171
dado: 38.730000, bin_esq: 38.700000, bin_dir: 38.800000, local_j = 387
dado: 4.540000, bin_esq: 4.500000, bin_dir: 4.600000, local_j = 45
